tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
264,33:32.5,37:57.1,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,28081,Subscriber,1991,2
170,37:33.1,40:24.0,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,15387,Subscriber,1985,1
1615,40:53.0,07:48.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3270,Jersey & 6th St,40.72528911,-74.04557168,42548,Subscriber,1977,2
1601,40:53.0,07:34.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3270,Jersey & 6th St,40.72528911,-74.04557168,42381,Subscriber,1966,1
410,45:27.8,52:18.2,3210,Pershing Field,40.74267714,-74.05178863,3198,Heights Elevator,40.74871595,-74.0404433,42210,Subscriber,1989,1
167,48:05.5,50:53.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,42425,Subscriber,1985,1
480,05:27.2,13:27.8,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42528,Subscriber,1980,1
2011,09:05.5,42:37.3,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42443,Subscriber,1970,1
204,20:41.9,24:06.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42117,Subscriber,1967,1
214,25:36.3,29:11.1,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,42305,Subscriber,1966,1
277,33:23.5,38:00.9,3270,Jersey & 6th St,40.72528911,-74.04557168,3185,City Hall,40.7177325,-74.043845,42381,Subscriber,1989,1
344,34:23.5,40:08.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,34038,Subscriber,1968,1
578,36:49.2,46:27.3,3195,Sip Ave,40.7308971,-74.06391263,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,35358,Subscriber,2001,2
196,37:31.1,40:47.5,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,42269,Subscriber,1989,1
354,38:29.1,44:23.2,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,42184,Customer,1990,1
1584,39:27.7,05:52.2,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42121,Subscriber,1984,2
283,40:59.2,45:43.0,3185,City Hall,40.7177325,-74.043845,3270,Jersey & 6th St,40.72528911,-74.04557168,42381,Subscriber,1989,1
161,41:48.5,44:30.0,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,42305,Subscriber,1966,1
138,42:13.8,44:32.1,3213,Van Vorst Park,40.71848892,-74.04772663,3481,York St,40.71649,-74.04105,42201,Subscriber,1979,1
186,49:00.0,52:06.5,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,42156,Subscriber,1996,1
1108,52:20.1,10:49.0,3198,Heights Elevator,40.74871595,-74.0404433,3275,Columbus Drive,40.7183552,-74.03891444,19853,Subscriber,1986,1
422,54:02.9,01:05.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42390,Subscriber,1997,1
2848,00:34.4,48:02.5,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42443,Subscriber,1975,1
424,02:49.0,09:53.4,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,42184,Customer,1990,1
949,16:09.4,31:58.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3276,Marin Light Rail,40.71458404,-74.04281706,42539,Subscriber,1980,1
289,16:54.5,21:44.3,3280,Astor Place,40.7192822,-74.07126188,3191,Union St,40.7182113,-74.0836394,42625,Subscriber,1988,1
254,24:25.2,28:39.5,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.7192517,-74.034234,42435,Subscriber,1962,2
3379,26:06.5,22:26.2,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42486,Customer,1969,0
3445,26:08.6,23:33.9,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42427,Customer,1969,0
1445,32:56.5,57:02.1,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,42196,Subscriber,1963,1
86,35:15.1,36:41.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3270,Jersey & 6th St,40.72528911,-74.04557168,42181,Subscriber,1960,1
1974,35:53.2,08:47.7,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42335,Subscriber,1988,1
2837,39:07.2,26:24.4,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42124,Customer,1992,1
2082,47:56.6,22:39.2,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42323,Subscriber,1993,2
304,53:24.2,58:28.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42177,Subscriber,1989,1
3960,54:02.7,00:03.3,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,42150,Customer,1969,0
1320,56:39.0,18:39.9,3267,Morris Canal,40.71241882,-74.03852552,3481,York St,40.71649,-74.04105,42117,Subscriber,1962,1
185,59:16.8,02:22.7,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42333,Subscriber,1989,0
2273,09:01.5,46:54.7,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42113,Subscriber,1988,1
107,11:52.5,13:39.7,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42550,Subscriber,1992,2
2027,11:53.0,45:40.5,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,42225,Customer,1998,2
580,12:35.3,22:15.5,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,42256,Subscriber,1989,2
547,17:08.8,26:16.2,3191,Union St,40.7182113,-74.0836394,3280,Astor Place,40.7192822,-74.07126188,42625,Subscriber,1988,1
273,38:27.5,43:00.7,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,42321,Subscriber,1980,2
602,39:07.5,49:10.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42413,Subscriber,1990,2
218,44:38.7,48:17.4,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,42486,Subscriber,1996,1
2218,45:28.1,22:26.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42336,Subscriber,1971,2
245,48:54.8,53:00.7,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42131,Subscriber,1986,1
1474,52:14.4,16:48.8,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,42249,Customer,1998,2
1423,54:14.0,17:57.6,3275,Columbus Drive,40.7183552,-74.03891444,3278,Monmouth and 6th,40.72568548,-74.04879034,42601,Subscriber,1980,1
509,57:52.0,06:21.3,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,42291,Subscriber,1983,1
379,04:45.6,11:04.9,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,39463,Subscriber,1991,1
2544,16:17.6,58:42.5,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,27580,Subscriber,1975,1
2001,20:21.1,53:43.1,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,42415,Customer,1969,0
1986,20:30.3,53:36.5,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,42110,Subscriber,1990,1
331,21:29.6,27:01.5,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42561,Subscriber,1981,1
2450,23:20.8,04:11.1,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,32436,Customer,1998,2
409,35:48.3,42:37.8,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,42542,Subscriber,1983,1
190,41:54.4,45:05.4,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42254,Subscriber,1980,1
2792,00:56.9,47:29.0,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,27580,Subscriber,1975,1
1989,10:48.2,43:57.6,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,42249,Customer,1998,2
1590,51:14.2,17:44.8,3191,Union St,40.7182113,-74.0836394,3280,Astor Place,40.7192822,-74.07126188,42303,Customer,1998,2
191,52:12.8,55:24.2,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,42617,Subscriber,1988,1
716,32:31.4,44:27.4,3678,Fairmount Ave,40.72572614,-74.07195926,3220,5 Corners Library,40.73496102,-74.05950308,42371,Customer,1969,0
1617,42:28.7,09:26.5,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42550,Subscriber,1992,1
2758,50:33.9,36:32.1,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,42249,Customer,1998,2
362,51:44.3,57:46.4,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42188,Subscriber,1964,1
1127,53:30.6,12:18.4,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,42254,Subscriber,1985,1
160,25:04.1,27:44.3,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42496,Subscriber,1992,1
152,30:35.7,33:08.1,3640,Journal Square,40.73367,-74.0625,3206,Hilltop,40.7311689,-74.0575736,42112,Subscriber,1991,1
110,45:28.4,47:18.6,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,42405,Customer,1998,2
1955,50:40.6,23:16.6,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,42405,Customer,1998,2
478,40:19.0,48:17.8,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,42615,Subscriber,1991,1
70,15:20.3,16:30.9,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,42420,Subscriber,1993,1
366,19:58.4,26:04.6,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,38231,Subscriber,2000,1
249,27:07.9,31:17.2,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42114,Subscriber,1967,1
274,31:48.5,36:23.3,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,42378,Subscriber,1956,1
306,55:07.0,00:13.5,3207,Oakland Ave,40.7376037,-74.0524783,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42108,Subscriber,1982,1
219,56:34.4,00:14.0,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,42561,Subscriber,1981,1
355,09:43.9,15:39.5,3212,Christ Hospital,40.73478582,-74.05044364,3279,Dixon Mills,40.72163014,-74.04996783,42383,Subscriber,1988,1
3488,09:58.6,08:07.3,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,42107,Subscriber,1992,1
300,11:00.3,16:00.6,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,42615,Subscriber,1970,2
442,15:18.7,22:41.6,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42188,Subscriber,1964,1
364,16:39.6,22:44.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3681,Grand St,40.71517768,-74.03768331,42299,Subscriber,1979,1
183,42:56.6,46:00.5,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.74871595,-74.0404433,42493,Subscriber,1989,1
165,46:12.1,48:57.6,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,42261,Subscriber,1981,1
2689,46:22.5,31:11.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,42114,Subscriber,1961,1
657,50:23.1,01:21.0,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,42124,Subscriber,1975,1
318,52:49.0,58:07.4,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42609,Subscriber,1988,1
1365,55:47.4,18:32.6,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42283,Subscriber,1987,1
825,14:13.1,27:58.3,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.0337589,42160,Subscriber,1990,1
2040,15:40.0,49:40.6,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42432,Subscriber,1984,1
1722,15:54.4,44:37.1,3184,Paulus Hook,40.7141454,-74.0335519,3191,Union St,40.7182113,-74.0836394,42195,Subscriber,1987,1
552,29:13.8,38:26.6,3205,JC Medical Center,40.71653978,-74.04963791,3639,Harborside,40.7192517,-74.034234,39059,Customer,1969,0
190,29:29.8,32:40.7,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,42414,Subscriber,1987,1
224,32:23.2,36:08.0,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42194,Subscriber,1993,1
858,33:04.6,47:23.4,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42486,Subscriber,1983,1
620,37:24.1,47:44.2,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,42160,Subscriber,1990,1
1183,37:29.2,57:13.0,3194,McGinley Square,40.72533993,-74.06762213,3202,Newport PATH,40.7272235,-74.0337589,42484,Subscriber,1980,1
2378,48:58.2,28:36.3,3677,Glenwood Ave,40.72755147,-74.07106072,3677,Glenwood Ave,40.72755147,-74.07106072,42401,Subscriber,1984,1
344,50:36.6,56:21.0,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,42282,Subscriber,1993,1
124,52:49.6,54:53.8,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42349,Subscriber,1970,1
421,54:07.4,01:09.0,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42457,Subscriber,1988,2
248,55:21.8,59:30.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42107,Subscriber,1960,1
221,55:37.8,59:18.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42548,Subscriber,1981,1
524,06:11.6,14:56.5,3211,Newark Ave,40.72152515,-74.04630454,3212,Christ Hospital,40.73478582,-74.05044364,42260,Subscriber,1988,1
189,11:03.5,14:13.1,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,42617,Subscriber,1988,1
216,11:37.6,15:14.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42181,Subscriber,1960,1
215,17:09.4,20:44.6,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42127,Subscriber,1984,2
430,17:21.2,24:32.0,3195,Sip Ave,40.7308971,-74.06391263,3280,Astor Place,40.7192822,-74.07126188,42107,Subscriber,1960,1
418,18:50.8,25:49.3,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42291,Subscriber,1983,1
294,22:17.0,27:11.8,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,28081,Subscriber,1991,2
463,26:14.7,33:58.0,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,42124,Subscriber,1988,2
1710,28:41.6,57:12.1,3199,Newport Pkwy,40.7287448,-74.0321082,3194,McGinley Square,40.72533993,-74.06762213,42496,Subscriber,1991,1
1176,33:56.9,53:33.3,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,19976,Subscriber,1968,1
672,41:41.2,52:53.9,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,42147,Subscriber,1986,1
219,50:49.2,54:28.8,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42177,Subscriber,1980,1
2662,10:13.4,54:35.6,3278,Monmouth and 6th,40.72568548,-74.04879034,3269,Brunswick & 6th,40.72601173,-74.05038893,42474,Subscriber,1964,1
1178,11:13.4,30:51.7,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,42283,Subscriber,1989,1
397,19:11.2,25:48.7,3639,Harborside,40.7192517,-74.034234,3267,Morris Canal,40.71241882,-74.03852552,39059,Subscriber,1962,2
2740,23:39.9,09:20.3,3199,Newport Pkwy,40.7287448,-74.0321082,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42323,Subscriber,1963,2
6803,28:55.4,22:18.9,3679,Bergen Ave,40.72210379,-74.071455,3210,Pershing Field,40.74267714,-74.05178863,42188,Subscriber,1989,2
409,31:28.1,38:17.3,3638,Washington St,40.7242941,-74.0354826,3276,Marin Light Rail,40.71458404,-74.04281706,42283,Subscriber,1989,1
258,31:54.5,36:13.4,3280,Astor Place,40.7192822,-74.07126188,3191,Union St,40.7182113,-74.0836394,42625,Subscriber,1988,1
2380,42:12.7,21:53.3,3681,Grand St,40.71517768,-74.03768331,3192,Liberty Light Rail,40.7112423,-74.0557013,42299,Subscriber,1959,2
328,46:13.4,51:42.0,3209,Brunswick St,40.7241765,-74.0506564,3185,City Hall,40.7177325,-74.043845,42416,Subscriber,1987,1
226,51:02.3,54:48.8,3205,JC Medical Center,40.71653978,-74.04963791,3272,Jersey & 3rd,40.72333159,-74.04595256,42119,Subscriber,1986,1
838,51:36.7,05:34.8,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,42196,Subscriber,1995,2
2677,54:15.0,38:52.9,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42417,Subscriber,1980,1
4568,54:15.0,10:23.8,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42199,Customer,1988,1
353,56:29.9,02:23.2,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42549,Subscriber,1986,1
357,00:17.7,06:15.3,3275,Columbus Drive,40.7183552,-74.03891444,3681,Grand St,40.71517768,-74.03768331,42122,Subscriber,1986,1
131,02:58.0,05:09.3,3214,Essex Light Rail,40.7127742,-74.0364857,3276,Marin Light Rail,40.71458404,-74.04281706,42273,Subscriber,1981,1
605,10:58.5,21:03.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3638,Washington St,40.7242941,-74.0354826,42521,Subscriber,1963,2
395,11:16.6,17:52.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3185,City Hall,40.7177325,-74.043845,42340,Subscriber,1972,1
1447,13:30.3,37:37.8,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42335,Subscriber,1976,1
147,14:38.7,17:06.0,3481,York St,40.71649,-74.04105,3213,Van Vorst Park,40.71848892,-74.04772663,42201,Subscriber,1979,1
207,17:12.9,20:40.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3205,JC Medical Center,40.71653978,-74.04963791,42119,Subscriber,1986,1
1381,20:31.7,43:33.1,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.7112423,-74.0557013,42126,Subscriber,1951,1
2107,22:25.0,57:32.3,3268,Lafayette Park,40.71346383,-74.06285852,3203,Hamilton Park,40.72759597,-74.04424731,42517,Subscriber,1971,2
1077,22:56.0,40:53.3,3269,Brunswick & 6th,40.72601173,-74.05038893,3184,Paulus Hook,40.7141454,-74.0335519,42536,Subscriber,1977,2
1016,24:08.4,41:04.6,3694,Jackson Square,40.71113,-74.0789,3211,Newark Ave,40.72152515,-74.04630454,42361,Subscriber,1991,2
1509,25:00.0,50:09.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,42495,Subscriber,1959,2
685,30:53.6,42:18.9,3281,Leonard Gordon Park,40.74590997,-74.05727148,3202,Newport PATH,40.7272235,-74.0337589,42227,Subscriber,1985,1
134,32:18.4,34:32.9,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,39463,Subscriber,1992,1
558,36:07.4,45:25.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3193,Lincoln Park,40.7246051,-74.07840595,42592,Subscriber,1991,1
690,39:01.7,50:32.6,3678,Fairmount Ave,40.72572614,-74.07195926,3276,Marin Light Rail,40.71458404,-74.04281706,42390,Customer,1969,0
470,43:39.2,51:29.5,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42422,Subscriber,1986,2
347,44:01.2,49:48.4,3191,Union St,40.7182113,-74.0836394,3280,Astor Place,40.7192822,-74.07126188,42625,Subscriber,1988,1
760,44:21.9,57:02.4,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,42416,Subscriber,1993,1
323,48:13.7,53:36.9,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,42202,Subscriber,1985,2
1186,59:20.2,19:06.9,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42296,Subscriber,1987,1
570,59:49.0,09:20.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3192,Liberty Light Rail,40.7112423,-74.0557013,42609,Subscriber,1989,1
1119,00:25.4,19:04.5,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42123,Customer,1969,0
578,01:29.9,11:08.8,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42503,Subscriber,1980,2
1970,06:03.3,38:54.0,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42433,Subscriber,1998,1
367,07:26.1,13:33.7,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42390,Subscriber,1989,1
539,09:10.7,18:09.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42336,Subscriber,1975,1
570,10:21.4,19:52.1,3193,Lincoln Park,40.7246051,-74.07840595,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42422,Subscriber,1991,1
4623,10:41.3,27:44.6,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42426,Customer,1969,0
1195,14:42.1,34:38.0,3203,Hamilton Park,40.72759597,-74.04424731,3268,Lafayette Park,40.71346383,-74.06285852,42124,Subscriber,1971,2
1426,16:15.5,40:01.6,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,19976,Subscriber,1964,1
831,21:39.8,35:30.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,42331,Subscriber,1984,1
1682,23:06.4,51:09.1,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,42155,Subscriber,1989,1
1271,24:42.5,45:53.9,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,42414,Customer,1992,1
271,25:19.5,29:51.0,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42521,Subscriber,1988,1
1856,28:28.0,59:24.3,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42586,Subscriber,1962,1
425,36:05.0,43:10.1,3194,McGinley Square,40.72533993,-74.06762213,3191,Union St,40.7182113,-74.0836394,42177,Subscriber,1985,1
283,39:44.3,44:28.3,3280,Astor Place,40.7192822,-74.07126188,3194,McGinley Square,40.72533993,-74.06762213,42303,Subscriber,1953,2
1369,41:56.7,04:45.9,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42159,Subscriber,1984,1
1340,42:45.1,05:05.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42318,Subscriber,1988,2
536,44:49.0,53:45.5,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,42119,Subscriber,1983,1
630,46:12.1,56:42.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,42331,Subscriber,1984,1
1607,46:13.7,13:01.4,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42451,Subscriber,1981,1
444,46:20.2,53:45.0,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,42227,Subscriber,1993,1
529,46:31.5,55:20.9,3213,Van Vorst Park,40.71848892,-74.04772663,3203,Hamilton Park,40.72759597,-74.04424731,42367,Subscriber,1968,1
468,47:37.1,55:25.8,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,42340,Subscriber,1953,2
458,47:58.6,55:37.3,3278,Monmouth and 6th,40.72568548,-74.04879034,3681,Grand St,40.71517768,-74.03768331,42425,Subscriber,1985,1
1299,48:39.0,10:18.9,3483,Montgomery St,40.71942,-74.05099,3205,JC Medical Center,40.71653978,-74.04963791,42501,Subscriber,1964,2
1202,49:03.0,09:05.0,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42518,Customer,1987,1
168,53:12.4,56:01.4,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42316,Subscriber,1986,1
1977,56:26.9,29:24.5,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42552,Subscriber,1981,1
3305,56:27.7,51:33.1,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,33887,Customer,1991,1
190,57:53.5,01:04.0,3206,Hilltop,40.7311689,-74.0575736,3209,Brunswick St,40.7241765,-74.0506564,42568,Subscriber,1990,1
1683,58:16.7,26:19.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3213,Van Vorst Park,40.71848892,-74.04772663,42447,Subscriber,1994,1
